"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+9.80000000000E+007, -6.71197130227E+000, +0.00000000000E+000
+9.84000000000E+007, -6.70264206031E+000, +0.00000000000E+000
+9.88000000000E+007, -6.75439821617E+000, +0.00000000000E+000
+9.92000000000E+007, -6.77959567828E+000, +0.00000000000E+000
+9.96000000000E+007, -6.80641283211E+000, +0.00000000000E+000
+1.00000000000E+008, -6.85046670676E+000, +0.00000000000E+000
+1.00400000000E+008, -6.88823854560E+000, +0.00000000000E+000
+1.00800000000E+008, -6.93434057399E+000, +0.00000000000E+000
+1.01200000000E+008, -6.99396298811E+000, +0.00000000000E+000
+1.01600000000E+008, -7.05742928975E+000, +0.00000000000E+000
+1.02000000000E+008, -7.11309510776E+000, +0.00000000000E+000
+1.02400000000E+008, -7.20668529820E+000, +0.00000000000E+000
+1.02800000000E+008, -7.27424677288E+000, +0.00000000000E+000
+1.03200000000E+008, -7.38756464658E+000, +0.00000000000E+000
+1.03600000000E+008, -7.46689707027E+000, +0.00000000000E+000
+1.04000000000E+008, -7.55567318387E+000, +0.00000000000E+000
+1.04400000000E+008, -7.64007287368E+000, +0.00000000000E+000
+1.04800000000E+008, -7.76177648079E+000, +0.00000000000E+000
+1.05200000000E+008, -7.85707471237E+000, +0.00000000000E+000
+1.05600000000E+008, -7.95167934444E+000, +0.00000000000E+000
+1.06000000000E+008, -8.07253290601E+000, +0.00000000000E+000
+1.06400000000E+008, -8.16595170152E+000, +0.00000000000E+000
+1.06800000000E+008, -8.29295533624E+000, +0.00000000000E+000
+1.07200000000E+008, -8.38669221197E+000, +0.00000000000E+000
+1.07600000000E+008, -8.50160896021E+000, +0.00000000000E+000
+1.08000000000E+008, -8.56179889381E+000, +0.00000000000E+000
+1.08400000000E+008, -8.65292379228E+000, +0.00000000000E+000
+1.08800000000E+008, -8.70673645750E+000, +0.00000000000E+000
+1.09200000000E+008, -8.75806292112E+000, +0.00000000000E+000
+1.09600000000E+008, -8.77751812589E+000, +0.00000000000E+000
+1.10000000000E+008, -8.78600838377E+000, +0.00000000000E+000
+1.10400000000E+008, -8.78040010292E+000, +0.00000000000E+000
+1.10800000000E+008, -8.74268274903E+000, +0.00000000000E+000
+1.11200000000E+008, -8.72962617434E+000, +0.00000000000E+000
+1.11600000000E+008, -8.64954447861E+000, +0.00000000000E+000
+1.12000000000E+008, -8.57893005780E+000, +0.00000000000E+000
+1.12400000000E+008, -8.46184018527E+000, +0.00000000000E+000
+1.12800000000E+008, -8.36236407705E+000, +0.00000000000E+000
+1.13200000000E+008, -8.21683060797E+000, +0.00000000000E+000
+1.13600000000E+008, -8.06568944824E+000, +0.00000000000E+000
+1.14000000000E+008, -7.90233195048E+000, +0.00000000000E+000
+1.14400000000E+008, -7.73388745599E+000, +0.00000000000E+000
+1.14800000000E+008, -7.55848880900E+000, +0.00000000000E+000
+1.15200000000E+008, -7.36624366175E+000, +0.00000000000E+000
+1.15600000000E+008, -7.18986814980E+000, +0.00000000000E+000
+1.16000000000E+008, -6.98910599322E+000, +0.00000000000E+000
+1.16400000000E+008, -6.81040903695E+000, +0.00000000000E+000
+1.16800000000E+008, -6.62104422724E+000, +0.00000000000E+000
+1.17200000000E+008, -6.44868943567E+000, +0.00000000000E+000
+1.17600000000E+008, -6.25112638358E+000, +0.00000000000E+000
+1.18000000000E+008, -6.07276291269E+000, +0.00000000000E+000
+1.18400000000E+008, -5.90096881485E+000, +0.00000000000E+000
+1.18800000000E+008, -5.73351511387E+000, +0.00000000000E+000
+1.19200000000E+008, -5.56601872308E+000, +0.00000000000E+000
+1.19600000000E+008, -5.40082215692E+000, +0.00000000000E+000
+1.20000000000E+008, -5.24814585575E+000, +0.00000000000E+000
+1.20400000000E+008, -5.09218567580E+000, +0.00000000000E+000
+1.20800000000E+008, -4.95374739510E+000, +0.00000000000E+000
+1.21200000000E+008, -4.80644577380E+000, +0.00000000000E+000
+1.21600000000E+008, -4.67378347145E+000, +0.00000000000E+000
+1.22000000000E+008, -4.53732296848E+000, +0.00000000000E+000
+1.22400000000E+008, -4.41398132359E+000, +0.00000000000E+000
+1.22800000000E+008, -4.29167503784E+000, +0.00000000000E+000
+1.23200000000E+008, -4.17532405239E+000, +0.00000000000E+000
+1.23600000000E+008, -4.06389910326E+000, +0.00000000000E+000
+1.24000000000E+008, -3.95304013534E+000, +0.00000000000E+000
