"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+9.32000000000E+007, -3.33969679524E+001, +0.00000000000E+000
+9.36000000000E+007, -3.33657006613E+001, +0.00000000000E+000
+9.40000000000E+007, -3.33719951148E+001, +0.00000000000E+000
+9.44000000000E+007, -3.32926049122E+001, +0.00000000000E+000
+9.48000000000E+007, -3.32748756275E+001, +0.00000000000E+000
+9.52000000000E+007, -3.32596863621E+001, +0.00000000000E+000
+9.56000000000E+007, -3.31830267884E+001, +0.00000000000E+000
+9.60000000000E+007, -3.31908502734E+001, +0.00000000000E+000
+9.64000000000E+007, -3.31131677513E+001, +0.00000000000E+000
+9.68000000000E+007, -3.31370847822E+001, +0.00000000000E+000
+9.72000000000E+007, -3.31110730702E+001, +0.00000000000E+000
+9.76000000000E+007, -3.29897892088E+001, +0.00000000000E+000
+9.80000000000E+007, -3.29720405603E+001, +0.00000000000E+000
+9.84000000000E+007, -3.29989554606E+001, +0.00000000000E+000
+9.88000000000E+007, -3.29671675848E+001, +0.00000000000E+000
+9.92000000000E+007, -3.29093601995E+001, +0.00000000000E+000
+9.96000000000E+007, -3.28569745872E+001, +0.00000000000E+000
+1.00000000000E+008, -3.28396996984E+001, +0.00000000000E+000
+1.00400000000E+008, -3.27814913124E+001, +0.00000000000E+000
+1.00800000000E+008, -3.27728712933E+001, +0.00000000000E+000
+1.01200000000E+008, -3.27559272607E+001, +0.00000000000E+000
+1.01600000000E+008, -3.27253263105E+001, +0.00000000000E+000
+1.02000000000E+008, -3.26779969265E+001, +0.00000000000E+000
+1.02400000000E+008, -3.26086731064E+001, +0.00000000000E+000
+1.02800000000E+008, -3.25807391991E+001, +0.00000000000E+000
+1.03200000000E+008, -3.25691052344E+001, +0.00000000000E+000
+1.03600000000E+008, -3.25712505994E+001, +0.00000000000E+000
+1.04000000000E+008, -3.25277478511E+001, +0.00000000000E+000
+1.04400000000E+008, -3.24960506566E+001, +0.00000000000E+000
+1.04800000000E+008, -3.24534246901E+001, +0.00000000000E+000
+1.05200000000E+008, -3.23657486590E+001, +0.00000000000E+000
+1.05600000000E+008, -3.23258777673E+001, +0.00000000000E+000
+1.06000000000E+008, -3.22728218627E+001, +0.00000000000E+000
+1.06400000000E+008, -3.23187812413E+001, +0.00000000000E+000
+1.06800000000E+008, -3.23299529398E+001, +0.00000000000E+000
+1.07200000000E+008, -3.23326460562E+001, +0.00000000000E+000
+1.07600000000E+008, -3.22113551396E+001, +0.00000000000E+000
+1.08000000000E+008, -3.21769758827E+001, +0.00000000000E+000
+1.08400000000E+008, -3.21902802326E+001, +0.00000000000E+000
+1.08800000000E+008, -3.21182709837E+001, +0.00000000000E+000
+1.09200000000E+008, -3.21264895754E+001, +0.00000000000E+000
+1.09600000000E+008, -3.20990702330E+001, +0.00000000000E+000
+1.10000000000E+008, -3.20842856727E+001, +0.00000000000E+000
+1.10400000000E+008, -3.20497257593E+001, +0.00000000000E+000
